w,vector_semantico
Intermediate,"['average', 'intermediate', 'liaise', 'intercede', 'arbitrate', 'medium', 'mediate']",Handbook of Federal Aids to Communities. U.S. Department of
own,"['ain', 'have', 'possess', 'own']",Handbook of Federal Aids to Communities. U.S. Department of
furnishing,"['render', 'furnish', 'provide', 'furnishing', 'supply', 'trappings']",Handbook of Federal Aids to Communities. U.S. Department of
use,"['utilise', 'habituate', 'use_of_goods_and_services', 'use', 'economic_consumption', 'employ', 'manipulation', 'utilisation', 'exercise', 'apply', 'utilization', 'role', 'practice', 'expend', 'utilize', 'usance', 'function', 'usage', 'habit', 'enjoyment', 'consumption', 'purpose', 'employment']",Handbook of Federal Aids to Communities. U.S. Department of
Field,"['field', 'orbit', 'airfield', 'field_of_force', 'landing_field', 'playing_field', 'force_field', 'line_of_business', 'field_of_honor', 'playing_area', 'battlefield', 'field_of_operations', 'subject', 'battleground', 'domain', 'theater', 'athletic_field', 'field_of_study', 'sphere', 'field_of_view', 'theater_of_operations', 'theatre_of_operations', 'bailiwick', 'subject_field', 'discipline', 'area', 'plain', 'champaign', 'arena', 'field_of_operation', 'study', 'theatre', 'subject_area', 'field_of_battle', 'flying_field']",Handbook of Federal Aids to Communities. U.S. Department of
Research,"['enquiry', 'research', 'search', 'inquiry', 'explore']",Handbook of Federal Aids to Communities. U.S. Department of
practical,"['hardheaded', 'pragmatic', 'virtual', 'hard-nosed', 'practical']",Handbook of Federal Aids to Communities. U.S. Department of
successfully,['successfully'],Handbook of Federal Aids to Communities. U.S. Department of
Guidance,"['direction', 'guidance', 'counselling', 'counsel', 'counseling', 'steering']",Handbook of Federal Aids to Communities. U.S. Department of
one,"['i', 'matchless', 'one_and_only', '1', 'single', 'unmatched', 'nonpareil', 'unmatchable', 'unity', 'unrivaled', 'peerless', 'unrivalled', 'ane', 'one', 'ace', 'I', 'unitary']",Handbook of Federal Aids to Communities. U.S. Department of
amount,"['quantity', 'sum', 'come', 'number', 'add_up', 'sum_of_money', 'total', 'amount_of_money', 'amount', 'measure']",Handbook of Federal Aids to Communities. U.S. Department of
Mich.,[],Handbook of Federal Aids to Communities. U.S. Department of
must,"['moldiness', 'must', 'mustiness']",Handbook of Federal Aids to Communities. U.S. Department of
facilities,"['readiness', 'adeptness', 'adroitness', 'deftness', 'installation', 'quickness', 'facility']",Handbook of Federal Aids to Communities. U.S. Department of
--,[],Handbook of Federal Aids to Communities. U.S. Department of
buy,"['buy', 'purchase', 'bribe', 'corrupt', 'steal', 'bargain', ""grease_one's_palms""]",Handbook of Federal Aids to Communities. U.S. Department of
Banks,"['Banks', 'money_box', 'Sir_Joseph_Banks', 'savings_bank', 'depository_financial_institution', 'camber', 'bank', 'trust', 'banking_concern', 'banking_company', 'coin_bank', 'rely', 'swear', 'bank_building', 'cant', 'deposit']",Handbook of Federal Aids to Communities. U.S. Department of
Superintendent,"['super', 'superintendent', 'overseer']",Handbook of Federal Aids to Communities. U.S. Department of
Calif.,"['California', 'Calif.', 'CA', 'Golden_State']",Handbook of Federal Aids to Communities. U.S. Department of
permanent,"['permanent_wave', 'lasting', 'perm', 'permanent']",Handbook of Federal Aids to Communities. U.S. Department of
assist,"['assist', 'attend', 'serve', 'wait_on', 'attend_to', 'assistance', 'aid', 'help']",Handbook of Federal Aids to Communities. U.S. Department of
Counseling,"['direction', 'guidance', 'counselling', 'advise', 'counsel', 'counseling', 'rede']",Handbook of Federal Aids to Communities. U.S. Department of
potential,"['electric_potential', 'potentiality', 'potency', 'possible', 'potential', 'potential_difference', 'potential_drop', 'likely', 'voltage']",Handbook of Federal Aids to Communities. U.S. Department of
production,"['yield', 'product', 'output', 'production']",Handbook of Federal Aids to Communities. U.S. Department of
Boston,"['Hub_of_the_Universe', 'Beantown', 'Bean_Town', 'Boston', 'capital_of_Massachusetts']",Handbook of Federal Aids to Communities. U.S. Department of
earnings,"['take_in', 'realize', 'bring_in', 'remuneration', 'clear', 'net_profit', 'salary', 'garner', 'earnings', 'wage', 'pull_in', 'profits', 'net_income', 'gain', 'profit', 'earn', 'net', 'pay', 'make', 'realise', 'lucre']",Handbook of Federal Aids to Communities. U.S. Department of
covering,"['address', 'encompass', 'compensate', 'hatch', 'treat', 'spread_over', 'overcompensate', 'masking', 'underwrite', 'enshroud', 'insure', 'breed', 'get_across', 'brood', 'wrap_up', 'incubate', 'cover', 'handle', 'cut_across', 'natural_covering', 'cut_through', 'embrace', 'report', 'deal', 'covering', 'cover_up', 'pass_over', 'continue', 'track', 'shroud', 'extend', 'cross', 'overlay', 'comprehend', 'get_over', 'hide', 'coating', 'traverse', 'screening', 'plow', 'application']",Handbook of Federal Aids to Communities. U.S. Department of
require,"['ask', 'necessitate', 'take', 'want', 'postulate', 'involve', 'call_for', 'expect', 'command', 'need', 'require', 'demand']",Handbook of Federal Aids to Communities. U.S. Department of
types,"['character', 'type', 'eccentric', 'typecast', 'case', 'typewrite']",Handbook of Federal Aids to Communities. U.S. Department of
act,"['play', 'behave', 'act_as', 'represent', 'work', 'playact', 'number', 'human_action', 'deed', 'act', 'roleplay', 'turn', 'enactment', 'pretend', 'do', 'bit', 'human_activity', 'routine', 'move', 'dissemble']",Handbook of Federal Aids to Communities. U.S. Department of
32,"['thirty-two', 'xxxii', '32']",Handbook of Federal Aids to Communities. U.S. Department of
Administration,"['establishment', 'judicature', 'presidency', 'organization', 'governing_body', 'brass', 'disposal', 'administration', 'governance', 'organisation', 'giving_medication', 'presidential_term', 'government', 'governing', 'government_activity']",Handbook of Federal Aids to Communities. U.S. Department of
clearing,"['take_in', 'crystalize', 'realize', 'crystallize', 'top', 'crystallise', 'bring_in', 'enlighten', 'acquit', 'crystalise', 'clear', 'exonerate', 'sack_up', 'clear_up', 'elucidate', 'authorize', 'pull_in', 'exculpate', 'sack', 'discharge', 'assoil', 'clearing', 'shed_light_on', 'pass', 'sort_out', 'solve', 'unclutter', 'gain', 'earn', 'net', 'illuminate', 'authorise', 'light_up', 'straighten_out', 'brighten', 'make', 'realise', 'glade', 'clarification']",Handbook of Federal Aids to Communities. U.S. Department of
space,"['quad', 'blank_space', 'outer_space', 'blank', 'infinite', 'place', 'space', 'distance']",Handbook of Federal Aids to Communities. U.S. Department of
not,"['not', 'non']",Handbook of Federal Aids to Communities. U.S. Department of
Regional,['regional'],Handbook of Federal Aids to Communities. U.S. Department of
obligation,"['responsibility', 'obligation', 'debt_instrument', 'duty', 'indebtedness', 'certificate_of_indebtedness']",Handbook of Federal Aids to Communities. U.S. Department of
presenting,"['deliver', 'demonstrate', 'confront', 'present', 'portray', 'represent', 'submit', 'acquaint', 'stage', 'give', 'demo', 'show', 'pose', 'award', 'lay_out', 'gift', 'face', 'introduce', 'exhibit', 'salute']",Handbook of Federal Aids to Communities. U.S. Department of
authorized,"['empower', 'authoritative', 'authorise', 'authorized', 'authorised', 'authorize', 'pass', 'clear']",Handbook of Federal Aids to Communities. U.S. Department of
register,"['file', 'cross-file', 'read', 'registry', 'register', 'record', 'show', 'cash_register']",Handbook of Federal Aids to Communities. U.S. Department of
Philadelphia,"['City_of_Brotherly_Love', 'Philadelphia']",Handbook of Federal Aids to Communities. U.S. Department of
System,"['arrangement', 'system', 'organization', 'scheme', 'organisation', 'system_of_rules']",Handbook of Federal Aids to Communities. U.S. Department of
Detroit,"['Motor_City', 'Motown', 'Detroit']",Handbook of Federal Aids to Communities. U.S. Department of
businesses,"['byplay', 'business_organization', 'commercial_enterprise', 'job', 'clientele', 'patronage', 'occupation', 'business_concern', 'line', 'stage_business', 'business_organisation', 'business_enterprise', 'line_of_work', 'business_sector', 'concern', 'business']",Handbook of Federal Aids to Communities. U.S. Department of
marketing,"['commercialize', 'merchandising', 'market', 'commercialise', 'selling', 'marketing']",Handbook of Federal Aids to Communities. U.S. Department of
Many,['many'],Handbook of Federal Aids to Communities. U.S. Department of
jointly,"['conjointly', 'jointly', 'collectively', 'together_with']",Handbook of Federal Aids to Communities. U.S. Department of
maximum,"['utmost', 'maximal', 'upper_limit', 'level_best', 'uttermost', 'maximum']",Handbook of Federal Aids to Communities. U.S. Department of
new,"['unexampled', 'newfangled', 'young', 'freshly', 'fresh', 'New', 'newly', 'novel', 'new', 'raw', 'Modern']",Handbook of Federal Aids to Communities. U.S. Department of
in,"['atomic_number_49', 'In', 'inward', 'inwards', 'inch', 'Hoosier_State', 'Indiana', 'in', 'indium', 'IN']",Handbook of Federal Aids to Communities. U.S. Department of
classes,"['course_of_instruction', 'classify', 'assort', 'form', 'category', 'grade', 'stratum', 'social_class', 'course', 'sort_out', 'separate', 'socio-economic_class', 'family', 'class', 'division', 'course_of_study', 'year', 'sort']",Handbook of Federal Aids to Communities. U.S. Department of
that,[],Handbook of Federal Aids to Communities. U.S. Department of
loans,"['loan', 'lend', 'loanword']",Handbook of Federal Aids to Communities. U.S. Department of
funds,"['store', 'fund', 'monetary_resource', 'investment_trust', 'investment_company', 'monetary_fund', 'pecuniary_resource', 'investment_firm', 'funds', 'cash_in_hand', 'finances', 'stock']",Handbook of Federal Aids to Communities. U.S. Department of
solutions,"['resolution', 'root', 'result', 'answer', 'solution', 'solvent']",Handbook of Federal Aids to Communities. U.S. Department of
circumstances,"['condition', 'circumstances', 'circumstance', 'lot', 'luck', 'portion', 'context', 'fate', 'destiny', 'consideration', 'setting', 'fortune']",Handbook of Federal Aids to Communities. U.S. Department of
paid,"['compensate', 'pay', 'give', 'devote', 'pay_off', 'yield', 'gainful', 'pay_up', 'make_up', 'bear', 'ante_up', 'nonrecreational', 'paid', 'paying']",Handbook of Federal Aids to Communities. U.S. Department of
equipment,['equipment'],Handbook of Federal Aids to Communities. U.S. Department of
this,[],Handbook of Federal Aids to Communities. U.S. Department of
approval,"['blessing', 'favorable_reception', 'approval', 'approving', 'commendation', 'favourable_reception']",Handbook of Federal Aids to Communities. U.S. Department of
;,[],Handbook of Federal Aids to Communities. U.S. Department of
developments,"['growing', 'development', 'evolution', 'ontogeny', 'exploitation', 'growth', 'maturation', 'ontogenesis', 'developing']",Handbook of Federal Aids to Communities. U.S. Department of
during,[],Handbook of Federal Aids to Communities. U.S. Department of
defined,"['fix', 'determine', 'delineate', 'delimitate', 'delimit', 'outlined', 'defined', 'specify', 'limit', 'define', 'set']",Handbook of Federal Aids to Communities. U.S. Department of
progresses,"['get_along', 'shape_up', 'move_on', 'onward_motion', 'advance', 'pass_on', 'progression', 'build_up', 'forward_motion', 'progress', 'come_along', 'come_on', 'go_on', 'march_on', 'advancement', 'procession', 'get_on', 'work_up', 'build']",Handbook of Federal Aids to Communities. U.S. Department of
To,[],Handbook of Federal Aids to Communities. U.S. Department of
Facilities,"['readiness', 'adeptness', 'adroitness', 'deftness', 'installation', 'quickness', 'facility']",Handbook of Federal Aids to Communities. U.S. Department of
capacity,"['mental_ability', 'electrical_capacity', 'capability', 'capacitance', 'content', 'capacity']",Handbook of Federal Aids to Communities. U.S. Department of
wide,"['all-embracing', 'spacious', 'wide-cut', 'wide_of_the_mark', 'panoptic', 'extensive', 'blanket', 'across-the-board', 'astray', 'widely', 'all-encompassing', 'encompassing', 'wide', 'broad', 'wide-eyed', 'all-inclusive', 'full']",Handbook of Federal Aids to Communities. U.S. Department of
both,['both'],Handbook of Federal Aids to Communities. U.S. Department of
Office,"['billet', 'government_agency', 'business_office', 'situation', 'position', 'agency', 'office', 'power', 'bureau', 'part', 'role', 'berth', 'place', 'authority', 'function', 'federal_agency', 'post', 'office_staff', 'spot']",Handbook of Federal Aids to Communities. U.S. Department of
labor,"['parturiency', 'proletariat', 'push', 'project', 'drudge', 'labor', 'undertaking', 'task', 'dig', 'Labour_Party', 'trade_union_movement', 'Labour', 'working_class', 'lying-in', 'toil', 'DoL', 'fag', 'Labor', 'Labor_Department', 'childbed', 'travail', 'Department_of_Labor', 'grind', 'moil', 'British_Labour_Party', 'tug', 'confinement', 'drive', 'labour', 'labor_movement']",Handbook of Federal Aids to Communities. U.S. Department of
cents,"['penny', 'centime', 'cent']",Handbook of Federal Aids to Communities. U.S. Department of
uses,"['utilise', 'habituate', 'United_States', 'use_of_goods_and_services', 'use', 'United_States_of_America', 'economic_consumption', 'employ', 'U.S.A.', 'USA', 'U.S.', 'manipulation', 'utilisation', 'exercise', 'the_States', 'apply', 'utilization', 'role', 'practice', 'expend', 'utilize', 'usance', 'function', 'America', 'usage', 'habit', 'enjoyment', 'consumption', 'US', 'purpose', 'employment']",Handbook of Federal Aids to Communities. U.S. Department of
Los,[],Handbook of Federal Aids to Communities. U.S. Department of
45,"['45', 'forty-five', 'xlv']",Handbook of Federal Aids to Communities. U.S. Department of
Information,"['info', 'data', 'information', 'entropy', 'selective_information']",Handbook of Federal Aids to Communities. U.S. Department of
efficiency,['efficiency'],Handbook of Federal Aids to Communities. U.S. Department of
businessmen,"['man_of_affairs', 'businessmen', 'businessman', 'business_community']",Handbook of Federal Aids to Communities. U.S. Department of
unable,"['ineffectual', 'unable', 'ineffective']",Handbook of Federal Aids to Communities. U.S. Department of
utilization,"['usage', 'use', 'utilization', 'utilisation', 'exercise', 'employment']",Handbook of Federal Aids to Communities. U.S. Department of
objective,"['object_glass', 'aim', 'documentary', 'objective', 'object_lens', 'accusative', 'object', 'objective_lens', 'nonsubjective', 'target']",Handbook of Federal Aids to Communities. U.S. Department of
tools,"['shaft', 'pecker', 'putz', 'cock', 'prick', 'creature', 'puppet', 'tool', 'joyride', 'peter', 'dick', 'tool_around', 'instrument']",Handbook of Federal Aids to Communities. U.S. Department of
",",[],Handbook of Federal Aids to Communities. U.S. Department of
community,"['residential_area', 'community', 'community_of_interests', 'biotic_community', 'residential_district']",Handbook of Federal Aids to Communities. U.S. Department of
agricultural,"['agricultural', 'farming', 'agrarian']",Handbook of Federal Aids to Communities. U.S. Department of
Interior,"['upcountry', 'national', 'internal', 'inside', 'inner', 'Interior_Department', 'Department_of_the_Interior', 'Interior', 'DoI', 'interior', 'home', 'midland']",Handbook of Federal Aids to Communities. U.S. Department of
Current,"['current', 'electric_current', 'stream', 'flow']",Handbook of Federal Aids to Communities. U.S. Department of
Section,"['part', 'department', 'plane_section', 'incision', 'discussion_section', 'segment', 'section', 'surgical_incision', 'division', 'subdivision']",Handbook of Federal Aids to Communities. U.S. Department of
two,"['two', 'deuce', 'II', 'ii', '2']",Handbook of Federal Aids to Communities. U.S. Department of
know-how,['know-how'],Handbook of Federal Aids to Communities. U.S. Department of
Such,['such'],Handbook of Federal Aids to Communities. U.S. Department of
processing,"['litigate', 'work', 'work_on', 'treat', 'action', 'processing', 'swear_out', 'process', 'march', 'serve', 'sue']",Handbook of Federal Aids to Communities. U.S. Department of
particularly,"['especially', 'specially', 'peculiarly', 'particularly', 'in_particular']",Handbook of Federal Aids to Communities. U.S. Department of
6,"['vi', 'sextet', 'Captain_Hicks', 'hexad', 'sestet', 'half_dozen', 'sise', 'VI', 'half_a_dozen', 'sextuplet', 'six', '6', 'half-dozen', 'sixer']",Handbook of Federal Aids to Communities. U.S. Department of
Department,"['department', 'section']",Handbook of Federal Aids to Communities. U.S. Department of
research,"['enquiry', 'research', 'search', 'inquiry', 'explore']",Handbook of Federal Aids to Communities. U.S. Department of
otherwise,"['other_than', 'otherwise', 'differently']",Handbook of Federal Aids to Communities. U.S. Department of
did,"['behave', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'come', 'arrange', 'exercise', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']",Handbook of Federal Aids to Communities. U.S. Department of
directly,"['immediately', 'directly', 'straight_off', 'forthwith', 'at_once', 'straightaway', 'flat', 'instantly', 'straight', 'right_away', 'now', 'like_a_shot', 'direct']",Handbook of Federal Aids to Communities. U.S. Department of
natural,"['instinctive', 'cancel', 'lifelike', 'innate', 'natural', 'born', 'rude', 'raw']",Handbook of Federal Aids to Communities. U.S. Department of
association,"['affiliation', 'connexion', 'association', 'tie', 'tie-up', 'connection']",Handbook of Federal Aids to Communities. U.S. Department of
interested,"['concerned', 'worry', 'interested', 'interest', 'concern', 'matter_to', 'occupy']",Handbook of Federal Aids to Communities. U.S. Department of
indicators,"['index', 'indicant', 'index_number', 'indicator']",Handbook of Federal Aids to Communities. U.S. Department of
these,[],Handbook of Federal Aids to Communities. U.S. Department of
Is,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Handbook of Federal Aids to Communities. U.S. Department of
topics,"['topic', 'issue', 'matter', 'subject', 'theme']",Handbook of Federal Aids to Communities. U.S. Department of
They,[],Handbook of Federal Aids to Communities. U.S. Department of
share,"['part', 'apportion', 'ploughshare', 'portion_out', 'contribution', 'plowshare', 'partake_in', 'percentage', 'share', 'parcel', 'portion', 'partake', 'deal', 'divvy_up']",Handbook of Federal Aids to Communities. U.S. Department of
so,"['then', 'and_then', 'thusly', 'indeed', 'hence', 'sol', 'therefore', 'thence', 'and_so', 'so', 'soh', 'thus']",Handbook of Federal Aids to Communities. U.S. Department of
facility,"['readiness', 'adeptness', 'adroitness', 'deftness', 'installation', 'quickness', 'facility']",Handbook of Federal Aids to Communities. U.S. Department of
cosponsors,['cosponsor'],Handbook of Federal Aids to Communities. U.S. Department of
his,[],Handbook of Federal Aids to Communities. U.S. Department of
Production,"['yield', 'product', 'output', 'production']",Handbook of Federal Aids to Communities. U.S. Department of
current,"['current', 'electric_current', 'stream', 'flow']",Handbook of Federal Aids to Communities. U.S. Department of
25,"['xxv', '25', 'twenty-five', 'XXV']",Handbook of Federal Aids to Communities. U.S. Department of
owners,"['owner', 'possessor', 'proprietor']",Handbook of Federal Aids to Communities. U.S. Department of
principles,"['rule', 'precept', 'principle', 'rationale']",Handbook of Federal Aids to Communities. U.S. Department of
upon,[],Handbook of Federal Aids to Communities. U.S. Department of
investment,"['investing', 'investiture', 'investment', 'investment_funds']",Handbook of Federal Aids to Communities. U.S. Department of
one-half,"['half', 'one-half']",Handbook of Federal Aids to Communities. U.S. Department of
carry,"['behave', 'acquit', 'expect', 'have_a_bun_in_the_oven', 'express', 'persuade', 'transmit', 'stockpile', 'carry', 'conduct', 'comport', 'take', 'gestate', 'hold', 'extend', 'pack', 'impart', 'deport', 'run', 'channel', 'stock', 'transport', 'post', 'contain', 'sway', 'bear', 'convey', 'dribble']",Handbook of Federal Aids to Communities. U.S. Department of
where,[],Handbook of Federal Aids to Communities. U.S. Department of
unpaid,"['amateur', 'unpaid', 'recreational', 'volunteer']",Handbook of Federal Aids to Communities. U.S. Department of
there,"['in_that_location', 'thither', 'on_that_point', 'in_that_respect', 'at_that_place', 'there']",Handbook of Federal Aids to Communities. U.S. Department of
specifications,"['stipulation', 'spec', 'specification']",Handbook of Federal Aids to Communities. U.S. Department of
lines,"['billet', 'transmission_line', 'contrast', 'line', 'logical_argument', 'course', 'pipeline', 'phone_line', 'ancestry', 'origin', 'agate_line', 'assembly_line', 'blood', 'argument', 'furrow', 'crinkle', 'wrinkle', 'run_along', 'business', 'pedigree', 'product_line', 'line_of_credit', 'melodic_line', 'occupation', 'demarcation', 'draw', 'crease', 'line_of_merchandise', 'subscriber_line', 'line_of_work', 'line_of_business', 'melody', 'telephone_circuit', 'parentage', 'credit_line', 'job', 'melodic_phrase', 'production_line', 'blood_line', 'argumentation', 'bank_line', 'strain', 'cable', 'bloodline', 'describe', 'delineate', 'personal_credit_line', 'railway_line', 'telephone_line', 'rail_line', 'trace', 'descent', 'business_line', 'stemma', 'air', 'channel', 'short_letter', 'stock', 'line_of_reasoning', 'note', 'dividing_line', 'tune', 'line_of_products', 'line_of_descent', 'lineage', 'personal_line_of_credit', 'seam', 'communication_channel']",Handbook of Federal Aids to Communities. U.S. Department of
),[],Handbook of Federal Aids to Communities. U.S. Department of
further,"['boost', 'further', 'promote', 'advance', 'far', 'farther', 'encourage', 'foster']",Handbook of Federal Aids to Communities. U.S. Department of
Director,"['theater_director', 'managing_director', 'director', 'theatre_director', 'music_director', 'film_director', 'conductor', 'manager']",Handbook of Federal Aids to Communities. U.S. Department of
suggested,"['intimate', 'indicate', 'advise', 'hint', 'suggest', 'paint_a_picture', 'propose', 'evoke']",Handbook of Federal Aids to Communities. U.S. Department of
'',[],Handbook of Federal Aids to Communities. U.S. Department of
associations,"['affiliation', 'connexion', 'association', 'tie', 'tie-up', 'connection']",Handbook of Federal Aids to Communities. U.S. Department of
locate,"['turn_up', 'settle', 'site', 'locate', 'place', 'situate']",Handbook of Federal Aids to Communities. U.S. Department of
30,"['xxx', 'XXX', 'thirty', '30']",Handbook of Federal Aids to Communities. U.S. Department of
growth,"['increment', 'growing', 'development', 'ontogeny', 'growth', 'maturation', 'ontogenesis', 'emergence', 'increase', 'outgrowth']",Handbook of Federal Aids to Communities. U.S. Department of
payments,"['defrayment', 'requital', 'payment', 'defrayal']",Handbook of Federal Aids to Communities. U.S. Department of
expense,"['disbursement', 'write_down', 'expense', 'disbursal', 'write_off']",Handbook of Federal Aids to Communities. U.S. Department of
continues,"['go_along', 'keep_on', 'proceed', 'continue', 'cover', 'bear_on', 'stay', 'remain', 'carry_on', 'go_forward', 'keep', 'uphold', 'extend', 'retain', 'stay_on', 'persist_in', 'go_on', 'preserve']",Handbook of Federal Aids to Communities. U.S. Department of
Circular,"['rotary', 'flyer', 'flier', 'round', 'bill', 'broadsheet', 'circular', 'broadside', 'orbitual', 'throwaway', 'handbill']",Handbook of Federal Aids to Communities. U.S. Department of
participation,"['engagement', 'involvement', 'involution', 'participation']",Handbook of Federal Aids to Communities. U.S. Department of
specialists,"['specialist', 'specializer', 'medical_specialist', 'specialiser']",Handbook of Federal Aids to Communities. U.S. Department of
directors,"['theater_director', 'managing_director', 'director', 'theatre_director', 'music_director', 'film_director', 'conductor', 'manager']",Handbook of Federal Aids to Communities. U.S. Department of
meet,"['adjoin', 'play', 'run_into', 'fill', 'cope_with', 'receive', 'fulfill', 'foregather', 'match', 'fitting', 'sports_meeting', 'fit', 'touch', 'encounter', 'converge', 'get_together', 'run_across', 'see', 'come_across', 'suffer', 'gather', 'conform_to', 'assemble', 'take_on', 'meet', 'satisfy', 'contact', 'fulfil', 'forgather']",Handbook of Federal Aids to Communities. U.S. Department of
supplements,"['accessory', 'affix', 'appurtenance', 'addendum', 'add-on', 'supplement', 'add_on', 'append', 'postscript', 'supplementation']",Handbook of Federal Aids to Communities. U.S. Department of
contacted,"['get_hold_of', 'adjoin', 'meet', 'contact', 'touch', 'reach', 'get_through']",Handbook of Federal Aids to Communities. U.S. Department of
surplus,"['superfluous', 'spare', 'surplusage', 'supernumerary', 'supererogatory', 'nimiety', 'surplus', 'redundant', 'extra', 'excess']",Handbook of Federal Aids to Communities. U.S. Department of
measures,"['evaluate', 'quantity', 'touchstone', 'metre', 'amount', 'cadence', 'quantify', 'step', 'measuring_rod', 'mensurate', 'standard', 'assess', 'measuring', 'appraise', 'measurement', 'beat', 'meter', 'valuate', 'bar', 'measure_out', 'bill', 'value', 'mensuration', 'criterion', 'measure', 'measuring_stick']",Handbook of Federal Aids to Communities. U.S. Department of
resources,"['imagination', 'resource', 'resourcefulness']",Handbook of Federal Aids to Communities. U.S. Department of
were,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Handbook of Federal Aids to Communities. U.S. Department of
is,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Handbook of Federal Aids to Communities. U.S. Department of
(,[],Handbook of Federal Aids to Communities. U.S. Department of
from,[],Handbook of Federal Aids to Communities. U.S. Department of
required,"['requisite', 'ask', 'necessitate', 'take', 'needed', 'mandatory', 'want', 'postulate', 'required', 'involve', 'compulsory', 'call_for', 'expect', 'needful', 'command', 'need', 'require', 'demand']",Handbook of Federal Aids to Communities. U.S. Department of
Product,"['mathematical_product', 'ware', 'production', 'product', 'intersection', 'Cartesian_product', 'merchandise']",Handbook of Federal Aids to Communities. U.S. Department of
Minneapolis,['Minneapolis'],Handbook of Federal Aids to Communities. U.S. Department of
financing,"['finance', 'financing', 'funding']",Handbook of Federal Aids to Communities. U.S. Department of
finance,['finance'],Handbook of Federal Aids to Communities. U.S. Department of
help,"['helper', 'assistant', 'assist', 'help_oneself', 'service', 'serve', 'supporter', 'assistance', 'aid', 'avail', 'help', 'facilitate']",Handbook of Federal Aids to Communities. U.S. Department of
if,[],Handbook of Federal Aids to Communities. U.S. Department of
notice,"['detect', 'discover', 'find', 'mark', 'card', 'poster', 'observe', 'notice', 'comment', 'point_out', 'acknowledge', 'posting', 'notification', 'placard', 'bill', 'remark', 'observance', 'note', 'observation']",Handbook of Federal Aids to Communities. U.S. Department of
statistical,['statistical'],Handbook of Federal Aids to Communities. U.S. Department of
forth,"['forward', 'forth', 'onward', 'Forth', 'away', 'off', 'Forth_River']",Handbook of Federal Aids to Communities. U.S. Department of
Minerals,['mineral'],Handbook of Federal Aids to Communities. U.S. Department of
essential,"['requisite', 'indispensable', 'of_the_essence', 'all_important', 'all-important', 'crucial', 'requirement', 'substantive', 'essential', 'necessary', 'necessity']",Handbook of Federal Aids to Communities. U.S. Department of
would,[],Handbook of Federal Aids to Communities. U.S. Department of
publicized,"['publicised', 'advertize', 'publicize', 'bare', 'advertise', 'publicized', 'publicise', 'air']",Handbook of Federal Aids to Communities. U.S. Department of
voluntarily,['voluntarily'],Handbook of Federal Aids to Communities. U.S. Department of
assure,"['promise', 'see', 'tell', 'check', 'guarantee', 'see_to_it', 'ascertain', 'secure', 'reassure', 'control', 'ensure', 'assure', 'insure']",Handbook of Federal Aids to Communities. U.S. Department of
N.Y.,[],Handbook of Federal Aids to Communities. U.S. Department of
board,"['plank', 'dining_table', 'circuit_board', 'add-in', 'get_on', 'display_board', 'control_board', 'circuit_card', 'panel', 'instrument_panel', 'gameboard', 'plug-in', 'table', 'display_panel', 'control_panel', 'card', 'board', 'room']",Handbook of Federal Aids to Communities. U.S. Department of
borrower,['borrower'],Handbook of Federal Aids to Communities. U.S. Department of
listed,"['listed', 'heel', 'number', 'name', 'lean', 'list']",Handbook of Federal Aids to Communities. U.S. Department of
managers,"['coach', 'managing_director', 'director', 'handler', 'manager']",Handbook of Federal Aids to Communities. U.S. Department of
These,[],Handbook of Federal Aids to Communities. U.S. Department of
reasonable,"['sane', 'sensible', 'fairish', 'reasonable', 'fair']",Handbook of Federal Aids to Communities. U.S. Department of
programs,"['computer_programme', 'syllabus', 'political_platform', 'broadcast', 'political_program', 'platform', 'computer_program', 'program', 'curriculum', 'course_of_study', 'programme', 'plan']",Handbook of Federal Aids to Communities. U.S. Department of
One-day,[],Handbook of Federal Aids to Communities. U.S. Department of
Three,"['III', 'ternary', 'troika', 'threesome', 'ternion', 'leash', 'iii', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']",Handbook of Federal Aids to Communities. U.S. Department of
Rural,['rural'],Handbook of Federal Aids to Communities. U.S. Department of
:,[],Handbook of Federal Aids to Communities. U.S. Department of
8-b-2,[],Handbook of Federal Aids to Communities. U.S. Department of
What,[],Handbook of Federal Aids to Communities. U.S. Department of
suitable,"['worthy', 'suited', 'desirable', 'suitable']",Handbook of Federal Aids to Communities. U.S. Department of
In,"['atomic_number_49', 'In', 'inward', 'inwards', 'inch', 'Hoosier_State', 'Indiana', 'in', 'indium', 'IN']",Handbook of Federal Aids to Communities. U.S. Department of
authorizes,"['empower', 'authorise', 'authorize', 'pass', 'clear']",Handbook of Federal Aids to Communities. U.S. Department of
specific,"['specific', 'particular']",Handbook of Federal Aids to Communities. U.S. Department of
``,[],Handbook of Federal Aids to Communities. U.S. Department of
