There,"[276, 0, 0, 0, 0, 0]",The Moon and the Thorn.
spray,"[1, 2, 0, 0, 0, 0, 0]",The Moon and the Thorn.
either,[29],The Moon and the Thorn.
An,"[0, 0]",The Moon and the Thorn.
harm,"[1, 4, 2, 3, 0, 16, 0]",The Moon and the Thorn.
what,[],The Moon and the Thorn.
both,[76],The Moon and the Thorn.
soldierly,"[0, 0, 0, 0]",The Moon and the Thorn.
flowers,"[4, 1, 1, 0, 0, 0, 0, 1]",The Moon and the Thorn.
brown,"[0, 5, 0, 8, 0, 0, 0, 0, 1, 0, 0]",The Moon and the Thorn.
dew,[0],The Moon and the Thorn.
headstones,"[1, 0, 6, 0, 0]",The Moon and the Thorn.
three,"[0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0]",The Moon and the Thorn.
Doaty,[],The Moon and the Thorn.
not,"[0, 602]",The Moon and the Thorn.
milk,"[0, 1, 0]",The Moon and the Thorn.
open,"[26, 2, 12, 0, 0, 7, 18, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 51, 0, 0, 25, 38]",The Moon and the Thorn.
scowled,[0],The Moon and the Thorn.
lifted,"[0, 0, 0, 1, 0, 0, 4, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 12, 0, 0, 10, 2, 0, 0, 0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
edge,"[6, 1, 1, 2, 3, 0, 0, 0, 7, 3, 0, 1]",The Moon and the Thorn.
awed,"[0, 1, 0, 2, 0]",The Moon and the Thorn.
colloquy,[0],The Moon and the Thorn.
closed,"[0, 0, 0, 5, 21, 0, 2, 0, 0, 2, 27, 0, 0]",The Moon and the Thorn.
cry,"[0, 0, 0, 4, 2, 5, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 2, 0, 1]",The Moon and the Thorn.
choice,"[3, 4, 11, 13, 9, 0, 0, 1, 9]",The Moon and the Thorn.
or,"[0, 0, 1, 1, 0, 0, 0]",The Moon and the Thorn.
moonlight,"[1, 0, 0]",The Moon and the Thorn.
good,"[9, 0, 0, 1, 0, 0, 1, 134, 7, 1, 0, 1, 0, 8, 4, 24, 3, 0, 5, 5, 0, 7, 82, 23, 2, 0, 0, 8, 8, 84, 115, 25, 2, 0, 3, 0, 0]",The Moon and the Thorn.
door,"[2, 0, 36, 0]",The Moon and the Thorn.
beer,[2],The Moon and the Thorn.
enough,"[4, 76, 0, 9, 12]",The Moon and the Thorn.
big-boned,[0],The Moon and the Thorn.
vaguely,"[1, 0]",The Moon and the Thorn.
full,"[0, 8, 0, 0, 0, 3, 22, 24, 0, 14, 0, 16, 0, 134]",The Moon and the Thorn.
wand,"[0, 0, 0, 0, 0]",The Moon and the Thorn.
poor,"[2, 1, 0, 0, 0, 8, 0, 0, 3, 0, 6, 28]",The Moon and the Thorn.
yet,"[0, 115, 0, 0, 103, 0, 47, 0, 1, 1, 3, 0, 0, 6, 35, 0, 0, 0, 0]",The Moon and the Thorn.
other,"[41, 10, 183]",The Moon and the Thorn.
See,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 10, 4, 3, 7, 0, 1, 6, 8, 38, 4, 2, 0, 0, 0]",The Moon and the Thorn.
back,"[0, 0, 1, 0, 0, 0, 0, 0, 13, 40, 2, 0, 13, 5, 0, 162, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0]",The Moon and the Thorn.
rising,"[0, 0, 1, 0, 0, 0, 2, 12, 0, 4, 18, 0, 0, 0, 0, 0, 0, 7, 0, 12, 0, 8, 0, 10, 0, 3, 0, 0, 3, 4, 0, 0, 2, 0, 0, 0, 0]",The Moon and the Thorn.
Polish,"[2, 0, 146, 3, 0, 0, 0, 3, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 3]",The Moon and the Thorn.
anyone,[],The Moon and the Thorn.
him,[],The Moon and the Thorn.
offered,"[16, 0, 1, 0, 11, 0, 0, 4, 0, 0, 2, 1]",The Moon and the Thorn.
often,"[0, 1, 0, 0, 111, 47, 3]",The Moon and the Thorn.
pulled,"[0, 3, 14, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 7, 4, 0, 0]",The Moon and the Thorn.
grand-daughter,[],The Moon and the Thorn.
begged,"[1, 0, 1, 0, 3]",The Moon and the Thorn.
Perhaps,"[13, 0, 0, 13, 18, 0]",The Moon and the Thorn.
He's,[],The Moon and the Thorn.
interested,"[12, 5, 1, 14, 8, 0, 33]",The Moon and the Thorn.
will,"[0, 0, 0, 218, 32]",The Moon and the Thorn.
hand,"[0, 20, 50, 1, 0, 1, 0, 0, 0, 0, 0, 51, 12, 11, 0, 0]",The Moon and the Thorn.
d'un,[],The Moon and the Thorn.
wedded,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0]",The Moon and the Thorn.
Selma,[1],The Moon and the Thorn.
testament,"[1, 0, 218]",The Moon and the Thorn.
able,"[7, 29, 0]",The Moon and the Thorn.
go,"[3, 1, 0, 0, 0, 0, 1, 0, 0, 26, 11, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 127, 83, 0, 123, 0, 0, 8, 19, 0, 0, 11, 13, 6, 0, 33, 12, 0, 0, 43, 0, 0, 19, 20, 0, 3, 19, 0, 90, 37, 0, 25, 0, 5, 0, 0, 0, 0, 17, 3, 6, 0]",The Moon and the Thorn.
eying,"[0, 11]",The Moon and the Thorn.
change,"[5, 0, 3, 0, 5, 0, 7, 1, 0, 10, 0, 34, 1, 6, 10]",The Moon and the Thorn.
rock-carved,[],The Moon and the Thorn.
Rosa,"[0, 0]",The Moon and the Thorn.
can,"[4, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 38, 0, 235, 0, 0, 13, 3, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1]",The Moon and the Thorn.
neat,"[0, 0, 0, 61, 0, 2, 0, 2, 0, 16, 3, 0, 0, 1, 0, 0, 5, 0, 0, 18, 4]",The Moon and the Thorn.
dotted,"[0, 2, 12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",The Moon and the Thorn.
