hadn't,[],The Sheep's in the Meadow
enough,"[0, 9, 4, 12, 76]",The Sheep's in the Meadow
come,"[0, 42, 0, 0, 5, 163, 0, 0, 0, 20, 0, 0, 0, 3, 22, 84, 0, 3, 3, 123, 11, 0, 12, 0, 1]",The Sheep's in the Meadow
printed,"[0, 0, 0]",The Sheep's in the Meadow
to,[],The Sheep's in the Meadow
funny,"[0, 2, 0, 0, 0, 3, 0, 0, 1, 5, 2, 0, 8, 0, 0, 0, 3, 0, 6, 2, 1]",The Sheep's in the Meadow
guide,"[37, 0, 2, 0, 0, 0, 20, 0, 0, 43, 73, 1, 0, 0, 4, 0, 16, 12, 5, 0, 9, 0, 80]",The Sheep's in the Meadow
detached,"[10, 0, 0, 0, 0, 1, 0, 22, 0, 0, 0, 1]",The Sheep's in the Meadow
acted,"[23, 3, 163, 0, 0, 0, 0, 22, 127, 0, 19, 6]",The Sheep's in the Meadow
cried,"[1, 5, 0, 0, 2, 25, 0, 2, 0, 4, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
suddenly,"[0, 0, 20, 28, 27, 0, 4]",The Sheep's in the Meadow
The,[],The Sheep's in the Meadow
Like,"[17, 176, 5, 2, 0, 21, 88, 1, 0, 15, 0]",The Sheep's in the Meadow
waited,"[10, 0, 0, 0, 0, 15, 59]",The Sheep's in the Meadow
Square,"[0, 0, 14, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 16, 8]",The Sheep's in the Meadow
climax,"[0, 0, 26, 0, 6, 0, 5]",The Sheep's in the Meadow
design,"[8, 0, 0, 1, 7, 2, 6, 0, 0, 15, 11, 0, 22, 3, 0, 18]",The Sheep's in the Meadow
authors,"[1, 4, 3, 5]",The Sheep's in the Meadow
always,"[0, 46, 3, 0, 59, 0, 4, 7]",The Sheep's in the Meadow
piano,"[0, 6, 3, 0, 6, 0]",The Sheep's in the Meadow
write,"[4, 1, 14, 1, 0, 0, 0, 3]",The Sheep's in the Meadow
effort,"[0, 0, 0, 5, 22, 10, 0, 0, 0, 1, 11, 0, 16, 11, 18, 7]",The Sheep's in the Meadow
bandaged,"[1, 7, 0, 1]",The Sheep's in the Meadow
huggings,"[1, 0, 0, 0, 1, 1, 3, 0, 0]",The Sheep's in the Meadow
proud,"[1, 6, 0, 1]",The Sheep's in the Meadow
but,"[211, 25, 409, 115, 11]",The Sheep's in the Meadow
closer,"[3, 15, 1, 5, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 0, 0, 0, 1]",The Sheep's in the Meadow
profound,"[0, 0, 25, 0, 0, 18, 4, 6]",The Sheep's in the Meadow
girls,"[0, 3, 51, 0, 0, 4, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
bending,"[0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 37]",The Sheep's in the Meadow
bed,"[0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 8, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 13, 0, 0, 0, 129, 0, 0, 0]",The Sheep's in the Meadow
half-understood,[],The Sheep's in the Meadow
gallants,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1]",The Sheep's in the Meadow
fiend,"[1, 3, 1, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
lines,"[1, 0, 31, 0, 0, 0, 5, 26, 0, 7, 24, 0, 0, 0, 3, 0, 3, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 3, 0, 0, 1, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 74, 0, 0, 0, 36, 0, 0, 0, 2, 9, 0, 0, 1, 2, 0, 7, 0, 0, 9, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
learned,"[0, 1, 0, 21, 1, 0, 24, 15, 4, 14, 0, 4, 1, 0, 0, 3, 12, 0, 0, 5, 0, 12, 0, 0, 0, 0, 0, 6, 80, 3, 102]",The Sheep's in the Meadow
became,"[33, 7, 123, 90, 37]",The Sheep's in the Meadow
upon,[],The Sheep's in the Meadow
war,"[31, 0, 2]",The Sheep's in the Meadow
All,"[13, 24, 352, 6, 2, 2, 28]",The Sheep's in the Meadow
about,"[2, 0, 23, 0, 0, 0, 18, 0, 237, 6, 66, 0, 0, 85, 3, 104, 182]",The Sheep's in the Meadow
preferable,"[1, 3]",The Sheep's in the Meadow
emotion,[3],The Sheep's in the Meadow
grown,"[0, 0, 0, 8, 0, 12, 1, 37, 0, 10, 48, 0, 53, 1, 0, 7, 2, 123, 12, 3, 16]",The Sheep's in the Meadow
awake,"[4, 0, 0, 2, 0, 0, 1, 16, 5]",The Sheep's in the Meadow
unbounded,"[0, 0, 0]",The Sheep's in the Meadow
o'clock,[2],The Sheep's in the Meadow
when,[],The Sheep's in the Meadow
thought,"[15, 0, 0, 37, 12, 1, 0, 15, 0, 0, 31, 10, 5, 1, 0, 65, 0, 4, 2, 12, 67, 17, 0, 14, 0, 0, 0, 0, 31, 0]",The Sheep's in the Meadow
giant,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0]",The Sheep's in the Meadow
taking,"[5, 0, 0, 0, 1, 21, 0, 0, 0, 0, 22, 3, 2, 6, 7, 0, 24, 0, 3, 1, 0, 0, 0, 1, 20, 0, 4, 4, 3, 1, 10, 6, 1, 4, 7, 2, 7, 0, 5, 14, 4, 9, 0, 113, 5, 18, 5, 9, 2, 0, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]",The Sheep's in the Meadow
wrote,"[4, 1, 14, 1, 0, 0, 0, 3]",The Sheep's in the Meadow
bringing,"[0, 1, 32, 1, 0, 0, 127, 0, 23, 7, 1, 0, 18, 1, 4, 123, 1, 9, 80]",The Sheep's in the Meadow
shy,"[2, 0, 0, 1]",The Sheep's in the Meadow
goodnight,[],The Sheep's in the Meadow
already,[27],The Sheep's in the Meadow
movies,"[3, 0, 0, 0, 1, 20, 0, 0, 2, 0]",The Sheep's in the Meadow
school,"[0, 0, 0, 0, 1, 0, 0, 1, 7, 69, 0]",The Sheep's in the Meadow
December,"[0, 1]",The Sheep's in the Meadow
reference,"[0, 12, 4, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 3, 6, 9, 2, 0, 0, 0]",The Sheep's in the Meadow
dressed,"[0, 0, 1, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1, 46, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
joyous,[0],The Sheep's in the Meadow
weeks,"[0, 0, 33, 0]",The Sheep's in the Meadow
stream,"[2, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 5]",The Sheep's in the Meadow
through,"[32, 125, 0, 0]",The Sheep's in the Meadow
V,"[0, 0, 0, 0, 35, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 18]",The Sheep's in the Meadow
timidity,"[0, 0, 0]",The Sheep's in the Meadow
know,"[0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 26, 2, 0, 0, 49, 1, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 129, 0, 0, 49]",The Sheep's in the Meadow
lust,"[0, 1, 0, 0, 1, 1, 0, 1]",The Sheep's in the Meadow
in,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",The Sheep's in the Meadow
pompously,[0],The Sheep's in the Meadow
fellow,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 6, 1, 0]",The Sheep's in the Meadow
astride,"[1, 0]",The Sheep's in the Meadow
deep,"[9, 0, 0, 13, 7, 30, 0, 4, 0, 0, 0, 15, 0, 3, 0]",The Sheep's in the Meadow
