Then,"[177, 0, 0, 228]",North Country School Cares for the Whole Child
fragrant,[0],North Country School Cares for the Whole Child
spray,"[1, 2, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
fungicides,"[0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
what,[],North Country School Cares for the Whole Child
heavy,"[2, 1, 0, 30, 0, 0, 0, 0, 0, 53, 0, 1, 7, 33, 9, 0, 0, 0, 4, 1, 0, 61, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 25, 0, 0]",North Country School Cares for the Whole Child
comment,"[0, 0, 0, 3, 0, 0, 8, 9, 0, 0]",North Country School Cares for the Whole Child
three,"[0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0]",North Country School Cares for the Whole Child
says,"[34, 70, 0, 0, 0, 21, 0, 1, 12, 39, 0, 49, 0, 0]",North Country School Cares for the Whole Child
satisfied,"[0, 1, 0, 1, 19, 2, 0, 0, 7, 0]",North Country School Cares for the Whole Child
not,"[0, 602]",North Country School Cares for the Whole Child
living,"[0, 0, 49, 98, 0, 26, 0, 0, 13, 0, 83, 0, 0, 0, 722, 129, 2, 35, 0, 90, 5, 6, 0, 0, 1, 33]",North Country School Cares for the Whole Child
open,"[26, 2, 12, 0, 0, 7, 18, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 51, 0, 0, 25, 38]",North Country School Cares for the Whole Child
milk,"[0, 1, 0]",North Country School Cares for the Whole Child
Improved,"[0, 8, 0, 57, 0, 6]",North Country School Cares for the Whole Child
existed,"[0, 26, 722, 5, 6]",North Country School Cares for the Whole Child
Food,"[1, 13, 0, 0, 0]",North Country School Cares for the Whole Child
cost,"[0, 1, 21, 17, 722]",North Country School Cares for the Whole Child
aroma,"[0, 0, 1, 0, 0, 6, 0, 0]",North Country School Cares for the Whole Child
oats,[0],North Country School Cares for the Whole Child
Situated,"[0, 1, 6, 19, 2, 1, 46, 0, 1]",North Country School Cares for the Whole Child
deserts,"[0, 0, 1, 0, 0, 1, 5, 3]",North Country School Cares for the Whole Child
March,"[6, 1, 0, 3, 21, 0, 1, 0, 0, 1, 12, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
or,"[0, 0, 1, 1, 0, 0, 0]",North Country School Cares for the Whole Child
statements,"[7, 4, 0, 8, 3, 2, 0, 0]",North Country School Cares for the Whole Child
feeding,"[43, 6, 74, 8, 1, 0, 1, 2, 51, 0, 0, 5, 0, 0]",North Country School Cares for the Whole Child
pounds,"[2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
available,"[18, 0, 0, 0]",North Country School Cares for the Whole Child
chicken,"[0, 0, 5, 0, 0, 0, 1, 0, 2, 0, 0]",North Country School Cares for the Whole Child
care,"[0, 21, 20, 0, 1, 1, 5, 0, 8, 0, 8, 17, 176, 10, 0, 2, 3, 17, 7, 10, 1]",North Country School Cares for the Whole Child
good,"[9, 0, 0, 1, 0, 0, 1, 134, 7, 1, 0, 1, 0, 8, 4, 24, 3, 0, 5, 5, 0, 7, 82, 23, 2, 0, 0, 8, 8, 84, 115, 25, 2, 0, 3, 0, 0]",North Country School Cares for the Whole Child
abandoned,"[12, 0, 1, 2, 0, 0, 5, 3, 0, 4]",North Country School Cares for the Whole Child
cereal,"[0, 5, 0, 0]",North Country School Cares for the Whole Child
miss,"[0, 0, 51, 7, 0, 0, 9, 0, 9, 0, 10, 0, 0, 8, 1, 1, 0, 3]",North Country School Cares for the Whole Child
cook,"[4, 1, 0, 0, 0, 113, 0, 0, 21, 0, 0, 0, 0, 0, 1]",North Country School Cares for the Whole Child
enough,"[4, 76, 0, 9, 12]",North Country School Cares for the Whole Child
sauce,[0],North Country School Cares for the Whole Child
teeth,"[0, 10, 1]",North Country School Cares for the Whole Child
full,"[0, 8, 0, 0, 0, 3, 22, 24, 0, 14, 0, 16, 0, 134]",North Country School Cares for the Whole Child
twice,"[0, 13, 5]",North Country School Cares for the Whole Child
poor,"[2, 1, 0, 0, 0, 8, 0, 0, 3, 0, 6, 28]",North Country School Cares for the Whole Child
person,"[28, 4, 7, 19, 4, 14]",North Country School Cares for the Whole Child
other,"[41, 10, 183]",North Country School Cares for the Whole Child
sentence,"[188, 0, 0, 0, 0, 2, 1, 3]",North Country School Cares for the Whole Child
vegetables,"[0, 0, 1]",North Country School Cares for the Whole Child
sauerkraut,[0],North Country School Cares for the Whole Child
him,[],North Country School Cares for the Whole Child
offered,"[16, 0, 1, 0, 11, 0, 0, 4, 0, 0, 2, 1]",North Country School Cares for the Whole Child
origin,"[24, 20, 0, 1, 0, 4, 3, 3, 1, 36, 0, 0, 0, 0, 3, 4, 0, 7, 0, 0]",North Country School Cares for the Whole Child
often,"[0, 1, 0, 0, 111, 47, 3]",North Country School Cares for the Whole Child
pours,"[0, 0, 0, 5, 0, 0, 0, 0, 1, 0]",North Country School Cares for the Whole Child
chance,"[15, 2, 3, 2, 7, 2, 3, 0, 14, 0, 0, 55, 1, 3, 3, 10, 17, 0]",North Country School Cares for the Whole Child
will,"[0, 0, 0, 218, 32]",North Country School Cares for the Whole Child
chop,"[0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
raises,"[0, 0, 0, 0, 0, 2, 0, 2, 7, 0, 2, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 0, 0, 0, 10, 0, 1, 1, 3, 0, 0, 3, 4, 16, 29, 0, 0, 0, 0, 0, 0, 48, 1]",North Country School Cares for the Whole Child
faces,"[1, 59, 0, 0, 0, 0, 0, 62, 3, 0, 41, 5, 35, 0, 0, 0, 14, 8, 36, 61]",North Country School Cares for the Whole Child
right,"[4, 0, 10, 8, 134, 0, 9, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 0, 3, 0, 0, 0, 84, 0, 0, 3, 4]",North Country School Cares for the Whole Child
change,"[5, 0, 3, 0, 5, 0, 7, 1, 0, 10, 0, 34, 1, 6, 10]",North Country School Cares for the Whole Child
chore,"[7, 39, 1]",North Country School Cares for the Whole Child
can,"[4, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 38, 0, 235, 0, 0, 13, 3, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1]",North Country School Cares for the Whole Child
