continued,"[16, 0, 35, 0, 1, 8, 0, 0, 1, 0, 0, 13, 0, 0, 0, 13, 0, 15, 1]",Stranger in a Strange Land.
confirmation,"[0, 4, 6, 0, 0]",Stranger in a Strange Land.
read,"[17, 80, 1, 21, 70, 1, 19, 4, 24, 2, 44, 4]",Stranger in a Strange Land.
couldn't,[],Stranger in a Strange Land.
worst,"[5, 2, 6, 7, 0, 1, 0, 0, 0, 0, 53, 0, 0, 1, 0, 19, 1, 0, 5, 0]",Stranger in a Strange Land.
.,[],Stranger in a Strange Land.
why,"[40, 0]",Stranger in a Strange Land.
well,"[1, 0, 0, 2, 82, 20, 1, 4, 5, 134, 0]",Stranger in a Strange Land.
night,"[0, 31, 51, 0, 1]",Stranger in a Strange Land.
junior,"[32, 0, 0, 0, 3, 0]",Stranger in a Strange Land.
forget,"[15, 32, 1, 9, 0, 0]",Stranger in a Strange Land.
true,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 9, 16, 1, 24, 0, 1, 0]",Stranger in a Strange Land.
wanted,"[6, 51, 2, 1, 54, 16, 3, 36]",Stranger in a Strange Land.
never,"[0, 96]",Stranger in a Strange Land.
simultaneously,"[5, 0]",Stranger in a Strange Land.
took,"[6, 2, 0, 6, 0, 5, 21, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 4, 1, 54, 7, 20, 6, 123, 22, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 4, 24, 11, 0, 113, 0, 4, 3, 1, 1]",Stranger in a Strange Land.
those,[],Stranger in a Strange Land.
into,[],Stranger in a Strange Land.
want,"[0, 2, 51, 10, 0, 17, 1, 54, 16, 0, 6]",Stranger in a Strange Land.
magazine,"[0, 1, 0, 0, 3, 4, 0, 0, 0]",Stranger in a Strange Land.
elections,[15],Stranger in a Strange Land.
organs,"[0, 0, 0, 0, 0, 2, 0, 0, 3]",Stranger in a Strange Land.
helping,"[1, 1, 0, 4, 9, 4, 7, 0, 41, 1]",Stranger in a Strange Land.
concept,"[2, 0, 7]",Stranger in a Strange Land.
trance,"[0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 4, 2]",Stranger in a Strange Land.
who,"[0, 0]",Stranger in a Strange Land.
some,"[6, 237, 2, 85, 0, 0, 182, 0, 0]",Stranger in a Strange Land.
has,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 0, 18, 0, 4, 123, 80, 51, 17, 0, 6, 1, 3, 0, 492, 4, 1, 0, 113, 2, 6]",Stranger in a Strange Land.
Same,"[0, 0, 0, 0, 0, 3, 88, 176]",Stranger in a Strange Land.
jealousy,"[0, 2]",Stranger in a Strange Land.
something,[],Stranger in a Strange Land.
I,"[3, 0, 29, 24, 0, 5, 0, 321, 1, 786, 0]",Stranger in a Strange Land.
His,[],Stranger in a Strange Land.
poisoned,"[0, 2]",Stranger in a Strange Land.
homesick,[3],Stranger in a Strange Land.
phrase,"[1, 0, 7, 3, 0, 0, 37, 0, 0, 0]",Stranger in a Strange Land.
an,"[0, 0]",Stranger in a Strange Land.
brought,"[127, 0, 80, 0, 23, 1, 1, 9, 0, 0, 0, 1, 18, 32, 4, 1, 123]",Stranger in a Strange Land.
increased,"[16, 13]",Stranger in a Strange Land.
Sure,"[16, 0, 9, 2, 0, 42, 0, 0, 42, 0]",Stranger in a Strange Land.
although,[],Stranger in a Strange Land.
upset,"[0, 6, 10, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 20, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",Stranger in a Strange Land.
heard,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 24, 0, 0]",Stranger in a Strange Land.
others,[],Stranger in a Strange Land.
pleased,"[5, 8, 5, 0]",Stranger in a Strange Land.
plenty,"[18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1, 1, 1, 0, 0, 0, 0, 12, 4, 0, 76, 2, 12, 0, 0, 4, 0, 0, 2, 0]",Stranger in a Strange Land.
can,"[1, 0, 1, 0, 7, 3, 38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 12, 0, 13, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 235, 0, 4, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
lotus,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Stranger in a Strange Land.
Part,"[0, 9, 12, 1, 0, 13, 17, 6, 12, 1, 16, 0, 5, 0, 4, 5, 11, 47, 0, 7, 30, 0, 0, 0, 19, 0, 6, 0, 0, 1, 0, 4, 3, 6, 3, 0]",Stranger in a Strange Land.
long,"[0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
hungry,"[0, 3, 0]",Stranger in a Strange Land.
sell,"[16, 4, 20, 0]",Stranger in a Strange Land.
hear,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 0, 0]",Stranger in a Strange Land.
night-sight,"[0, 0, 0, 1]",Stranger in a Strange Land.
back,"[40, 0, 0, 0, 0, 5, 2, 0, 0, 8, 0, 1, 13, 3, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 162, 0, 1, 0, 0, 0]",Stranger in a Strange Land.
It's,[],Stranger in a Strange Land.
alive,"[4, 3, 0, 16, 26, 5]",Stranger in a Strange Land.
coming,"[0, 1, 0, 12, 0, 0, 6, 3, 6, 84, 42, 3, 3, 3, 0, 123, 0, 0, 20, 22, 0, 0, 0, 5, 163, 11, 11, 0, 26]",Stranger in a Strange Land.
dead,"[0, 0, 0, 20, 23, 1, 8, 28, 0, 4, 3, 0, 0, 2, 9, 27]",Stranger in a Strange Land.
foster,"[0, 18, 0, 4, 0, 0, 2]",Stranger in a Strange Land.
I'll,[],Stranger in a Strange Land.
