w,vector_uso
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]",The Shadow Catcher
broken,"[0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 1, 4, 0, 0, 47, 0, 0, 0, 3, 0, 7, 3, 1, 0, 0, 1, 1, 0, 0, 13, 0, 0, 0, 0, 1, 4, 0, 20, 51, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 90, 0, 0, 0, 0, 0, 0, 3, 0, 2, 1, 0, 0, 7, 18, 0, 0, 0, 0, 1, 6, 0, 6, 10, 5, 1, 0, 1, 3, 1, 12]",The Shadow Catcher
butt,"[1, 3, 1, 0, 0, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 38, 235, 3, 0, 0, 3, 0, 12, 0, 0, 1, 13, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0]",The Shadow Catcher
warrior,[0],The Shadow Catcher
louder,"[0, 0, 2, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3]",The Shadow Catcher
weak,"[0, 0, 0, 0, 0, 0, 1, 0, 47, 1, 3, 0, 1, 0, 1, 8]",The Shadow Catcher
wide,"[4, 0, 3, 0, 0, 0, 0, 0, 0, 24, 3, 4, 0, 0, 0, 16, 0]",The Shadow Catcher
mounts,"[0, 0, 0, 0, 0, 0, 5, 0, 10, 0, 0, 0, 2, 3, 4, 0, 0, 0, 9]",The Shadow Catcher
attack,"[2, 0, 0, 1, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 29, 9, 0, 3, 0]",The Shadow Catcher
lengths,"[9, 16, 0]",The Shadow Catcher
caught,"[123, 0, 3, 4, 1, 0, 0, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 102, 12, 2, 0, 0, 0, 17, 0]",The Shadow Catcher
unconcernedly,[0],The Shadow Catcher
kicking,"[0, 3, 2, 1, 0, 2, 0, 0, 0, 0, 7]",The Shadow Catcher
on,"[37, 839]",The Shadow Catcher
their,[],The Shadow Catcher
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]",The Shadow Catcher
especially,"[0, 14, 0, 11]",The Shadow Catcher
hearts,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 15, 0, 0, 11, 3, 20, 1, 0, 2, 0, 0, 0, 3, 14, 23, 3, 1, 0, 0, 0, 5]",The Shadow Catcher
sickened,"[0, 0, 0, 2, 0, 0, 1]",The Shadow Catcher
Surprisingly,"[2, 1, 2]",The Shadow Catcher
If,[],The Shadow Catcher
horse,"[0, 0, 3, 0, 12, 2, 0, 0, 0]",The Shadow Catcher
God,"[2, 0, 0, 0, 1, 4, 59, 0]",The Shadow Catcher
closed,"[0, 0, 2, 0, 0, 0, 5, 0, 0, 2, 27, 21, 0]",The Shadow Catcher
circling,"[0, 10, 0]",The Shadow Catcher
Coming,"[0, 22, 123, 6, 5, 163, 3, 0, 11, 6, 3, 0, 26, 0, 0, 0, 0, 11, 3, 0, 0, 12, 3, 0, 20, 1, 42, 84, 0]",The Shadow Catcher
