know,"[0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 26, 2, 0, 0, 49, 1, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 129, 0, 0, 49]",Riding the Dark Train Out
flooring,"[0, 0, 4, 0, 7, 23, 0, 0, 0, 0]",Riding the Dark Train Out
dirty,"[4, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 9, 0, 0, 0]",Riding the Dark Train Out
in,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",Riding the Dark Train Out
poet,[5],Riding the Dark Train Out
fellow,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 6, 1, 0]",Riding the Dark Train Out
tickled,"[0, 1, 0, 0, 0]",Riding the Dark Train Out
hands,"[63, 0, 0, 0, 0, 51, 1, 0, 0, 0, 1, 0, 50, 11, 0, 0, 12, 20, 0, 51, 0, 0]",Riding the Dark Train Out
immediately,"[3, 0, 0, 129, 0, 1, 0, 12, 0, 12]",Riding the Dark Train Out
motion,"[0, 0, 0, 5, 0, 16, 19, 33, 6]",Riding the Dark Train Out
