w,vector_uso
thousands,"[3, 5, 0, 4, 0, 0, 0, 5, 10, 0]",The Invisible Aborigine
layer,"[12, 1, 0, 14]",The Invisible Aborigine
Perhaps,"[13, 0, 0, 13, 18, 0]",The Invisible Aborigine
will,"[0, 0, 0, 218, 32]",The Invisible Aborigine
camps,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0]",The Invisible Aborigine
hummocks,"[0, 0, 0, 0, 2]",The Invisible Aborigine
tells,"[0, 15, 0, 0, 0, 0, 0, 0, 39, 49, 0, 34, 70, 1, 2, 5, 0, 0, 0, 0]",The Invisible Aborigine
hand,"[0, 20, 50, 1, 0, 1, 0, 0, 0, 0, 0, 51, 12, 11, 0, 0]",The Invisible Aborigine
We,[],The Invisible Aborigine
repeating,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1, 5]",The Invisible Aborigine
sort,"[39, 18, 12, 0, 10, 0, 0, 57, 2, 0, 0, 1, 5]",The Invisible Aborigine
cliche,"[0, 0, 0, 6, 0]",The Invisible Aborigine
nose,"[0, 0, 0, 12, 0, 0, 9, 1, 0, 0]",The Invisible Aborigine
arrangements,"[4, 4, 0, 1, 11, 23, 8, 0, 0]",The Invisible Aborigine
right,"[4, 0, 10, 8, 134, 0, 9, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 0, 3, 0, 0, 0, 84, 0, 0, 3, 4]",The Invisible Aborigine
discoverer,"[0, 1, 0, 0, 0]",The Invisible Aborigine
mad,"[2, 0, 9, 0, 1, 0, 8, 3, 7, 0, 1, 0, 0, 0, 4, 0]",The Invisible Aborigine
can,"[4, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 38, 0, 235, 0, 0, 13, 3, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1]",The Invisible Aborigine
