w,vector_uso
tactics,"[0, 1, 0, 0]","The Miami Herald, September"
picked,"[0, 8, 0, 9, 0, 18, 11, 0, 0, 0, 0, 5, 0]","The Miami Herald, September"
yet,"[6, 0, 0, 3, 0, 35, 0, 47, 0, 0, 0, 103, 0, 0, 0, 0, 1, 1, 115]","The Miami Herald, September"
put,"[0, 72, 1, 3, 34, 0, 29, 1, 0, 0, 0, 5, 19, 0, 4, 46, 51]","The Miami Herald, September"
rebirth,"[0, 0, 0, 1, 0, 2, 0, 0]","The Miami Herald, September"
widely,"[4, 16]","The Miami Herald, September"
session,"[3, 0, 0, 0, 12, 0]","The Miami Herald, September"
Dr.,"[6, 0, 13, 0, 1, 7]","The Miami Herald, September"
during,[],"The Miami Herald, September"
go,"[1, 6, 123, 6, 0, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 37, 25, 3, 0, 0, 0, 0, 2, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 0, 13, 3, 17, 0, 0, 0, 0, 90, 0, 0, 83, 0, 0, 0, 0, 33, 0, 0, 8, 19, 11, 127, 19, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]","The Miami Herald, September"
plague,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0]","The Miami Herald, September"
imperiled,"[0, 0, 0, 0, 0, 1, 0]","The Miami Herald, September"
want,"[0, 2, 10, 54, 1, 0, 6, 51, 16, 17, 0]","The Miami Herald, September"
un-American,[0],"The Miami Herald, September"
apprehensions,"[0, 0, 0, 3, 3, 0, 0, 0, 4, 0, 9, 1]","The Miami Herald, September"
left,"[0, 0, 51, 0, 0, 2, 12, 218, 0, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 16, 0, 27, 41, 0, 1, 0, 20, 0]","The Miami Herald, September"
beliefs,"[23, 6, 3, 4, 6]","The Miami Herald, September"
secessionist,[0],"The Miami Herald, September"
'',[],"The Miami Herald, September"
asks,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]","The Miami Herald, September"
nation,"[32, 28, 11, 1, 0, 0, 0, 0, 49, 0]","The Miami Herald, September"
defended,"[0, 3, 13, 2, 1, 0, 17, 6, 0, 5, 4, 10]","The Miami Herald, September"
Without,[],"The Miami Herald, September"
guarantees,"[0, 5, 0, 0, 1, 3, 0, 3, 1, 2, 0]","The Miami Herald, September"
came,"[0, 22, 123, 163, 3, 3, 0, 0, 0, 11, 3, 0, 0, 12, 0, 1, 20, 42, 84, 0]","The Miami Herald, September"
mission,"[1, 1, 8, 0, 0, 0, 0, 9, 0, 0, 0]","The Miami Herald, September"
Tshombe,[],"The Miami Herald, September"
war,"[0, 2, 31]","The Miami Herald, September"
blanket,"[3, 0, 0, 0, 8, 0, 3, 4, 0, 0, 16, 0]","The Miami Herald, September"
surprising,"[5, 4, 13]","The Miami Herald, September"
together,"[0, 0, 30]","The Miami Herald, September"
step,"[12, 6, 0, 0, 0, 0, 3, 0, 0, 1, 1, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
death,"[69, 0, 83, 51, 4, 0, 4, 0, 4]","The Miami Herald, September"
removes,"[21, 0, 8, 0, 1, 1, 0, 0, 0, 7, 80, 0, 0, 102, 1, 2]","The Miami Herald, September"
astonishing,"[0, 1, 0, 0, 4, 0, 0, 2]","The Miami Herald, September"
Nations',[],"The Miami Herald, September"
The,[],"The Miami Herald, September"
old,"[0, 79, 10, 10, 0, 9, 1, 11, 0, 0, 0, 0, 0]","The Miami Herald, September"
vigorously,"[2, 0]","The Miami Herald, September"
D.,[],"The Miami Herald, September"
value,"[0, 8, 0, 1, 0, 7, 17, 0, 0, 1, 1, 17, 1, 1, 0, 13]","The Miami Herald, September"
While,"[1, 77, 11, 1]","The Miami Herald, September"
fact,[74],"The Miami Herald, September"
open-meeting,[],"The Miami Herald, September"
Since,[],"The Miami Herald, September"
anti-Communist,[],"The Miami Herald, September"
Tract,"[0, 0, 0, 0, 0, 0, 0, 0, 2]","The Miami Herald, September"
Miami,[7],"The Miami Herald, September"
Nations,"[32, 28, 11, 1, 0, 0, 0, 0, 49, 0]","The Miami Herald, September"
two,"[158, 0, 26, 0, 0]","The Miami Herald, September"
West,"[0, 0, 0, 0, 12, 2, 0, 2, 0, 0, 0, 24]","The Miami Herald, September"
since,[],"The Miami Herald, September"
same,"[88, 0, 0, 0, 3, 176, 0, 0]","The Miami Herald, September"
ago,"[39, 0]","The Miami Herald, September"
them,[],"The Miami Herald, September"
law,"[20, 0, 0, 0, 0, 0, 0, 0, 24]","The Miami Herald, September"
argued,"[12, 4, 30, 0, 7, 3]","The Miami Herald, September"
budgeted,[1],"The Miami Herald, September"
sure,"[9, 0, 0, 2, 16, 42, 0, 0, 42, 0]","The Miami Herald, September"
row,"[0, 1, 74, 2, 0, 0, 0, 25]","The Miami Herald, September"
Does,"[0, 0, 0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 0, 0, 0, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]","The Miami Herald, September"
to,[],"The Miami Herald, September"
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]","The Miami Herald, September"
use,"[7, 11, 6, 0, 0, 1, 0, 5, 1, 6, 66, 0, 0, 2, 1, 0, 0, 9, 7, 3, 0, 0, 0]","The Miami Herald, September"
riddled,"[1, 0, 0, 0, 0, 0, 0, 2, 0]","The Miami Herald, September"
22,"[0, 0, 0, 6]","The Miami Herald, September"
share,"[0, 0, 20, 17, 0, 47, 5, 0, 0, 4, 4, 0, 0, 0]","The Miami Herald, September"
committee,"[6, 0, 1]","The Miami Herald, September"
(,[],"The Miami Herald, September"
employ,"[66, 1, 9, 7, 0, 0, 5, 1]","The Miami Herald, September"
Graves,"[0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0]","The Miami Herald, September"
attack,"[2, 0, 0, 1, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 29, 9, 0, 3, 0]","The Miami Herald, September"
lose,"[9, 3, 0, 3, 0, 0, 0, 1, 0, 0]","The Miami Herald, September"
sprouting,"[0, 0, 0, 0, 1, 36, 0, 0, 0, 5]","The Miami Herald, September"
own,"[0, 111, 4, 492]","The Miami Herald, September"
ahead,"[0, 0, 14, 0, 0, 123, 0, 0, 9, 9, 0, 0, 1]","The Miami Herald, September"
According,"[1, 15, 2, 0, 0, 0, 0, 0, 1, 0]","The Miami Herald, September"
tropical,"[0, 0]","The Miami Herald, September"
on,"[37, 839]","The Miami Herald, September"
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]","The Miami Herald, September"
their,[],"The Miami Herald, September"
firmer,"[0, 25, 0, 0, 0, 11, 4, 0, 0, 19, 1, 14, 3, 0, 0]","The Miami Herald, September"
whether,[],"The Miami Herald, September"
latter,[9],"The Miami Herald, September"
If,[],"The Miami Herald, September"
absolute,"[0, 0, 0, 3, 1, 0, 2, 0]","The Miami Herald, September"
nearly,"[237, 0, 66, 0, 4, 18, 104, 23, 3, 1]","The Miami Herald, September"
minimum,"[16, 0, 6]","The Miami Herald, September"
