powers,"[0, 58, 0, 0, 0, 0, 12, 14, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 16, 81, 0]","Annual Report of Year Ending June 30, 1961"
efficiently,"[1, 0]","Annual Report of Year Ending June 30, 1961"
lack,"[3, 2, 10, 51]","Annual Report of Year Ending June 30, 1961"
spokesmen,[2],"Annual Report of Year Ending June 30, 1961"
ultimate,[5],"Annual Report of Year Ending June 30, 1961"
prestige,"[0, 0]","Annual Report of Year Ending June 30, 1961"
inspires,"[5, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
necessary,"[13, 3, 18, 0, 4]","Annual Report of Year Ending June 30, 1961"
do,"[1, 0, 46, 163, 1, 3, 0, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 0, 1, 5, 0, 0, 18, 84, 0, 0, 3, 6]","Annual Report of Year Ending June 30, 1961"
not,"[602, 0]","Annual Report of Year Ending June 30, 1961"
possible,"[6, 41]","Annual Report of Year Ending June 30, 1961"
recommendations,"[0, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
yet,"[0, 1, 0, 6, 0, 0, 0, 0, 47, 3, 0, 35, 0, 115, 0, 103, 1, 0, 0]","Annual Report of Year Ending June 30, 1961"
Physical,"[0, 0, 14]","Annual Report of Year Ending June 30, 1961"
discretion,"[0, 0, 0, 1, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
nature,[32],"Annual Report of Year Ending June 30, 1961"
instructional,[0],"Annual Report of Year Ending June 30, 1961"
valued,"[0, 3, 0, 1, 13, 0, 1, 1, 1, 7, 2, 8, 17, 1, 17]","Annual Report of Year Ending June 30, 1961"
tenure,"[0, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
include,"[0, 10, 9]","Annual Report of Year Ending June 30, 1961"
Because,[],"Annual Report of Year Ending June 30, 1961"
joint,"[0, 0, 0, 4, 1, 0, 0, 0, 2, 0, 6, 0]","Annual Report of Year Ending June 30, 1961"
president's,[],"Annual Report of Year Ending June 30, 1961"
socially,[0],"Annual Report of Year Ending June 30, 1961"
believes,"[4, 6, 10, 31, 0, 3, 7, 6, 23, 65]","Annual Report of Year Ending June 30, 1961"
talent,"[6, 2, 5, 0]","Annual Report of Year Ending June 30, 1961"
who,"[0, 0]","Annual Report of Year Ending June 30, 1961"
shapes,"[1, 8, 0, 0, 5, 0, 0, 1, 22, 3, 0, 12, 17, 13, 127, 0, 6, 39, 0, 1, 4, 3, 0, 0, 9, 0, 0, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
neglect,"[9, 0, 0, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 3, 1, 0]","Annual Report of Year Ending June 30, 1961"
important,"[0, 32, 4, 0, 14]","Annual Report of Year Ending June 30, 1961"
persuade,"[0, 9, 1]","Annual Report of Year Ending June 30, 1961"
going,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 33, 6, 0, 20, 0, 0, 6, 0, 0, 9, 90, 43, 127, 26, 0, 0, 0, 0, 11, 17, 3, 3, 3, 7, 6, 0, 19, 0, 71, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 0, 123, 0, 0, 0, 0, 19]","Annual Report of Year Ending June 30, 1961"
dollars,"[0, 0, 2, 1, 0, 9, 0]","Annual Report of Year Ending June 30, 1961"
find,"[1, 0, 7, 2, 0, 0, 1, 1, 8, 14, 0, 8, 0, 17, 4, 3, 37, 1, 0, 0, 7, 3, 55, 0, 123, 0, 0, 2, 5, 102]","Annual Report of Year Ending June 30, 1961"
shall,[],"Annual Report of Year Ending June 30, 1961"
this,[],"Annual Report of Year Ending June 30, 1961"
forth,"[0, 102, 40, 9, 0, 0, 9]","Annual Report of Year Ending June 30, 1961"
practical,"[6, 0, 1, 0, 0]","Annual Report of Year Ending June 30, 1961"
right,"[0, 0, 0, 3, 0, 10, 1, 0, 8, 0, 134, 9, 0, 0, 3, 0, 0, 4, 0, 4, 0, 84, 2, 0, 0, 3, 0, 0]","Annual Report of Year Ending June 30, 1961"
shops,"[0, 0, 0, 4, 0, 7, 0, 8, 1, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
expert,"[134, 0, 11, 1, 0, 3, 0, 1]","Annual Report of Year Ending June 30, 1961"
to,[],"Annual Report of Year Ending June 30, 1961"
seeing,"[13, 6, 1, 0, 8, 0, 11, 1, 0, 0, 4, 22, 0, 0, 59, 0, 15, 0, 4, 10, 4, 0, 0, 0, 8, 3, 0, 12, 2, 0, 17, 0, 0, 0, 7, 0, 0, 17, 1, 3, 55, 0, 0, 0, 2, 7, 0, 0, 13, 20, 38, 0, 0, 0, 6, 4, 49, 5, 102, 19]","Annual Report of Year Ending June 30, 1961"
commitment,"[0, 0, 0, 0, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
The,[],"Annual Report of Year Ending June 30, 1961"
consultation,"[3, 0, 3, 15]","Annual Report of Year Ending June 30, 1961"
tension,"[4, 0, 0, 5, 0, 0]","Annual Report of Year Ending June 30, 1961"
expects,"[10, 9, 6, 2, 0, 0, 15, 0, 22, 6, 59]","Annual Report of Year Ending June 30, 1961"
proposal,"[5, 0, 0, 0, 3]","Annual Report of Year Ending June 30, 1961"
various,"[16, 4, 0, 4, 0, 41]","Annual Report of Year Ending June 30, 1961"
Without,[],"Annual Report of Year Ending June 30, 1961"
Budgeting,[1],"Annual Report of Year Ending June 30, 1961"
devote,"[19, 0, 0, 51, 3, 1]","Annual Report of Year Ending June 30, 1961"
but,"[211, 25, 409, 115, 11]","Annual Report of Year Ending June 30, 1961"
bright,"[3, 2, 0, 0, 2, 2, 0, 0, 0, 4, 4, 1, 6]","Annual Report of Year Ending June 30, 1961"
performance,"[0, 2, 0, 6, 1, 8, 0]","Annual Report of Year Ending June 30, 1961"
frankly,"[0, 0, 4]","Annual Report of Year Ending June 30, 1961"
matter,"[1, 16, 25, 29, 53, 1, 0, 7]","Annual Report of Year Ending June 30, 1961"
upon,[],"Annual Report of Year Ending June 30, 1961"
attack,"[3, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 1, 29, 0, 0, 11, 0, 0, 7]","Annual Report of Year Ending June 30, 1961"
present,"[3, 0, 0, 0, 44, 0, 62, 51, 11, 36, 0, 6, 2, 5, 3, 2, 6, 6, 0, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
effective,"[134, 7, 0, 0, 0, 0, 2]","Annual Report of Year Ending June 30, 1961"
about,"[2, 0, 23, 0, 0, 0, 18, 0, 237, 6, 66, 0, 0, 85, 3, 104, 182]","Annual Report of Year Ending June 30, 1961"
prospects,"[6, 12, 8, 5, 1, 3, 0, 1, 0, 2, 17, 17]","Annual Report of Year Ending June 30, 1961"
exercising,"[0, 163, 1, 6, 0, 1, 0, 1, 127, 5, 0, 0]","Annual Report of Year Ending June 30, 1961"
faculty,"[1, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
success,"[10, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
personnel,"[0, 0, 0, 5, 14]","Annual Report of Year Ending June 30, 1961"
sharing,"[0, 0, 0, 0, 0, 2, 0, 20, 17, 1]","Annual Report of Year Ending June 30, 1961"
best,"[0, 1, 0, 25, 20, 5, 82, 57, 0, 0, 0, 0, 5, 24, 0, 0, 8, 0, 7, 0, 1, 0, 115, 1, 8, 134, 36, 0, 4, 0, 0, 8, 9, 23, 1, 84, 0, 3, 2, 0, 0, 0, 3, 0, 2, 5, 0, 1]","Annual Report of Year Ending June 30, 1961"
when,[],"Annual Report of Year Ending June 30, 1961"
thought,"[15, 0, 0, 37, 12, 1, 0, 15, 0, 0, 31, 10, 5, 1, 0, 65, 0, 4, 2, 12, 67, 17, 0, 14, 0, 0, 0, 0, 31, 0]","Annual Report of Year Ending June 30, 1961"
looking,"[5, 3, 62, 7, 59, 0, 0, 0, 15, 4, 0, 23, 41, 10, 0, 26, 0, 0, 4, 7, 102]","Annual Report of Year Ending June 30, 1961"
aid,"[0, 0, 21, 7, 41, 1, 3, 17, 0]","Annual Report of Year Ending June 30, 1961"
increasingly,"[4, 0, 0]","Annual Report of Year Ending June 30, 1961"
assuring,"[1, 1, 38, 0, 3, 0, 0, 6, 0, 39, 5, 2, 9, 102]","Annual Report of Year Ending June 30, 1961"
mistake,"[3, 2, 4, 0, 6, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
such,[107],"Annual Report of Year Ending June 30, 1961"
understand,"[0, 17, 8, 0, 4, 0, 0, 21, 0, 2, 0, 102]","Annual Report of Year Ending June 30, 1961"
judgment,"[4, 50, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
fit,"[0, 0, 0, 0, 0, 0, 46, 3, 7, 90, 0, 0, 2, 7, 0, 8, 1, 0, 5, 12, 3, 2, 6, 19]","Annual Report of Year Ending June 30, 1961"
course,"[4, 2, 0, 4, 0, 12, 0, 4, 0, 74, 9, 43, 6, 24, 39, 12, 2]","Annual Report of Year Ending June 30, 1961"
whole,"[13, 5, 1, 14, 6, 24, 352, 2, 0, 2, 0, 0, 28, 2]","Annual Report of Year Ending June 30, 1961"
colleagues,"[0, 0, 0, 0, 6, 0]","Annual Report of Year Ending June 30, 1961"
faith,"[10, 0, 0, 7, 11]","Annual Report of Year Ending June 30, 1961"
respect,"[0, 0, 0, 3, 11, 2, 0, 17, 0, 13, 1, 4, 0]","Annual Report of Year Ending June 30, 1961"
non-academic,[],"Annual Report of Year Ending June 30, 1961"
restricted,"[0, 0, 7, 1, 3, 2, 5, 7, 0, 1, 6, 1, 2]","Annual Report of Year Ending June 30, 1961"
through,"[32, 125, 0, 0]","Annual Report of Year Ending June 30, 1961"
faculties,"[1, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
senate,"[0, 0, 0, 7, 0]","Annual Report of Year Ending June 30, 1961"
reviews,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]","Annual Report of Year Ending June 30, 1961"
departments,"[12, 4]","Annual Report of Year Ending June 30, 1961"
ambitions,"[0, 5, 0, 2]","Annual Report of Year Ending June 30, 1961"
recommends,"[5, 2, 5, 1]","Annual Report of Year Ending June 30, 1961"
administration,"[3, 0, 2, 0, 0, 8, 0, 0, 13, 0, 0, 0, 8, 4, 0]","Annual Report of Year Ending June 30, 1961"
translate,"[17, 4, 21, 2, 1, 2]","Annual Report of Year Ending June 30, 1961"
know,"[0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 26, 2, 0, 0, 49, 1, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 129, 0, 0, 49]","Annual Report of Year Ending June 30, 1961"
governed,"[0, 1, 8, 0, 1, 1, 34]","Annual Report of Year Ending June 30, 1961"
possibly,"[13, 18, 0, 13, 0, 0]","Annual Report of Year Ending June 30, 1961"
in,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]","Annual Report of Year Ending June 30, 1961"
action-oriented,[],"Annual Report of Year Ending June 30, 1961"
income,[10],"Annual Report of Year Ending June 30, 1961"
conversant,"[8, 0]","Annual Report of Year Ending June 30, 1961"
loads,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 8, 0, 0, 0, 1, 0, 5, 9, 4, 0, 0, 0, 0, 0, 3, 11, 0, 0, 0, 0, 1, 0, 6, 0, 0]","Annual Report of Year Ending June 30, 1961"
responsibilities,"[0, 3, 0, 0, 4]","Annual Report of Year Ending June 30, 1961"
hands,"[63, 0, 0, 0, 0, 51, 1, 0, 0, 0, 1, 0, 50, 11, 0, 0, 12, 20, 0, 51, 0, 0]","Annual Report of Year Ending June 30, 1961"
