w,vector_uso
readings,"[0, 44, 7, 19, 0, 2, 1, 1, 24, 10, 0, 4, 22, 80, 0, 21, 70, 17, 0, 4, 0]",The Planet with No Nightmare
enforced,"[0, 7, 2, 0, 0, 0]",The Planet with No Nightmare
mammal,"[0, 1]",The Planet with No Nightmare
slid,"[0, 1, 0, 0, 0, 0]",The Planet with No Nightmare
to,[],The Planet with No Nightmare
atmosphere,"[0, 0, 0, 0, 26, 0, 0, 0, 13]",The Planet with No Nightmare
behind,"[1, 1, 5, 0, 0, 0, 7, 0, 0, 0, 38, 235, 0, 3, 12, 0, 0, 1, 13, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0]",The Planet with No Nightmare
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]",The Planet with No Nightmare
use,"[7, 11, 6, 0, 0, 1, 0, 5, 1, 6, 66, 0, 0, 2, 1, 0, 0, 9, 7, 3, 0, 0, 0]",The Planet with No Nightmare
exposure,"[0, 0, 1, 2, 20, 0]",The Planet with No Nightmare
fever,"[0, 0, 4, 0, 0]",The Planet with No Nightmare
shipmates,[1],The Planet with No Nightmare
Nogol,[],The Planet with No Nightmare
electronic,[1],The Planet with No Nightmare
aluminum,"[2, 0, 1, 0]",The Planet with No Nightmare
style,"[15, 4, 0, 2, 1, 0, 6, 0, 0, 8, 0, 3, 123, 4]",The Planet with No Nightmare
crowd,"[4, 8, 2, 0, 1, 8, 4]",The Planet with No Nightmare
no-back,[],The Planet with No Nightmare
striped,"[0, 0, 0, 0, 5, 18, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 1, 0, 0, 0]",The Planet with No Nightmare
okay,"[0, 22, 0, 0, 0, 0, 2, 1, 0, 3, 0, 1, 0]",The Planet with No Nightmare
attack,"[2, 0, 0, 1, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 29, 9, 0, 3, 0]",The Planet with No Nightmare
According,"[1, 15, 2, 0, 0, 0, 0, 0, 1, 0]",The Planet with No Nightmare
on,"[37, 839]",The Planet with No Nightmare
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]",The Planet with No Nightmare
their,[],The Planet with No Nightmare
Animals,"[1, 0, 7, 1, 2, 1]",The Planet with No Nightmare
nearly,"[237, 0, 66, 0, 4, 18, 104, 23, 3, 1]",The Planet with No Nightmare
quiet,"[9, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 103, 10, 6, 0, 0, 0, 0, 0, 0, 0, 11]",The Planet with No Nightmare
